start_date,start_time,start_temp,start_weather,end_date,end_time,end_temp,end_weather,location,species,number,sun_expos,plant_location,lawn_dist,bird_dist,bird_type,building_dist,road_dist,tree_dist,patch_diversity,patch_flower_diversity,patch_percent_native,mw_density,nearby_mw,total_num_mw_species,total_mw_stems,num_TUB_stems,num_SYR_stems,num_INC_stems,num_CUR_stems,percent_lawn,habitat,property_trees,mw_height_cm,mw_phenology,nearby_diversity,nearby_flower_diversity,nearby_flower_identity,nearby_tallest_identity,nearby_tallest_height_cm,honeydew,sooty_mold,cat_age,cat_length_mm,cat_treatment,cat_survival,cat_feeding_sites,control_cat_eaten,open_cat_body_present,num_myzo,num_nerii,myzo_leaf,nerii_leaf,num_other_aphid,identity_other_aphid,total_num_aphid
7/22/25,10:42,69,sunny,7/23/25,10:12,72,cloudy,JR,SYR,3,full ,middle ,3,na,na,100,150,15,17,9,50,1,SYR,1,50,0,50,0,0,,,,148,fruiting,8,1,,Blackberry,195,n,n,4,7,control ,y,1,na,,0,0,0,0,0,na,0
7/22/25,10:42,69,sunny,7/23/25,10:12,72,cloudy,JR,SYR,3,full ,middle ,2,na,na,100,150,15,17,9,50,1,SYR,1,50,0,50,0,0,,,,148,fruiting,8,1,,Blackberry,195,n,n,4,7,open,n,1,na,,0,0,0,0,0,na,0
7/22/25,10:45,69,sunny,7/23/25,10:06,72,cloudy,JR,SYR,4,full ,edge,1,60,feeder,100,150,15,17,9,50,2,SYR,1,50,0,50,0,0,,,,98,vegetative,8,1,,Common milkweed,137,n,n,4,7,control ,y,1,na,,0,0,0,0,0,na,0
7/22/25,10:45,69,sunny,7/23/25,10:06,72,cloudy,JR,SYR,4,full ,edge,1,60,feeder,100,150,15,17,9,50,2,SYR,1,50,0,50,0,0,,,,98,vegetative,8,1,,Common milkweed,137,n,n,4,9,open,n,1,na,y,0,0,0,0,0,na,0
8/5/25,10:25,68,sunny,8/6/25,10:35,74,cloudy,JR,SYR,1,full ,edge,1,100,birdhouse,150,150,15,17,9,50,1,SYR,1,50,0,50,0,0,,,,130,fruiting,5,1,,Grass,84,n,n,8,9,control,y,2,na,,0,0,0,0,0,na,0
8/5/25,10:25,68,sunny,8/6/25,10:35,74,cloudy,JR,SYR,1,full ,edge,1,100,birdhouse,150,150,15,17,9,50,1,SYR,1,50,0,50,0,0,,,,130,fruiting,5,1,,Grass,84,n,n,8,12,open,y,0,na,,0,0,0,0,0,na,0
8/5/25,10:19,68,sunny,8/6/25,10:34,74,cloudy,JR,SYR,5,full ,middle ,15,40,feeder,60,150,30,17,9,50,0,na,1,50,0,50,0,0,,,,123,vegetative,4,1,,Grass,70,n,n,8,9,control,y,2,na,,0,50-200,0,0,0,na,50-200
8/5/25,10:19,68,sunny,8/6/25,10:34,74,cloudy,JR,SYR,5,full ,middle ,15,40,feeder,60,150,30,17,9,50,0,na,1,50,0,50,0,0,,,,123,vegetative,4,1,,Grass,70,n,n,8,14,open,n,0,na,,0,50-200,0,0,0,na,50-200
6/24/25,12:25,88,sunny,6/25/25,11:09,85,sunny,JY,INC,1,partial,edge,2,30,birdhouse,15,40,15,13,8,25,4,INC,3,75,5,50,20,0,,,,117,pre-flowering,4,1,herb robert,Buckeye,123,n,n,11,13,control,y,0,na,,<50,0,0,0,<50,M. persicae,<50
6/24/25,12:25,88,sunny,6/25/25,11:09,85,sunny,JY,INC,1,partial,edge,2,30,birdhouse,15,40,15,13,8,25,4,INC,3,75,5,50,20,0,,,,117,pre-flowering,4,1,herb robert,Buckeye,123,n,n,11,12,open,n,0,na,,<50,0,0,0,<50,M. persicae,<50
6/24/25,12:29,88,sunny,6/25/25,11:05,85,sunny,JY,INC,2,full,edge,4,20,birdhouse,4,40,15,13,8,25,5,"5 INC, 1 SYR",3,75,5,50,20,0,,,,93,flowering,2,?,,Swamp milkweed,96,n,n,11,9,control,y,2,na,,<50,0,1,0,0,na,<50
6/24/25,12:29,88,sunny,6/25/25,11:05,85,sunny,JY,INC,2,full,edge,4,20,birdhouse,4,40,15,13,8,25,5,"4 INC, 1 SYR",3,75,5,50,20,0,,,,93,flowering,2,?,,Swamp milkweed,96,n,n,11,14,open,n,0,na,,<50,0,1,0,0,na,<50
6/24/25,12:14,88,sunny,6/25/25,11:03,85,sunny,JY,SYR,1,partial,edge,6,25,birdhouse,5,40,8,13,8,25,4,SYR,3,75,5,50,20,0,,,,104,flowering,3,?,,Common milkweed,117,y,y,11,17,control,y,3,na,,>2000,0,250,0,0,na,>2000
6/24/25,12:14,88,sunny,6/25/25,11:03,85,sunny,JY,SYR,1,partial,edge,6,25,birdhouse,5,40,8,13,8,25,4,SYR,3,75,5,50,20,0,,,,104,flowering,3,?,,Common milkweed,117,y,y,11,11,open,n,0,na,,>2000,0,250,0,0,na,>2000
6/24/25,12:19,88,sunny,6/25/25,11:06,85,sunny,JY,SYR,2,partial,edge,1,30,birdhouse,15,45,15,13,8,25,2,SYR,3,75,5,50,20,0,,,,104,flowering,3,?,,Common milkweed,102,y,y,11,16,control,y,1,na,,1000-2000,0,50,0,0,na,1000-2000
6/24/25,12:19,88,sunny,6/25/25,11:06,85,sunny,JY,SYR,2,partial,edge,1,30,birdhouse,15,45,15,13,8,25,2,SYR,3,75,5,50,20,0,,,,104,flowering,3,?,,Common milkweed,102,y,y,11,13,open,y,1,na,,1000-2000,0,75,0,0,na,1000-2000
7/1/25,9:52,75,raining,7/2/25,9:47,73,sunny,JY,INC,3,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,81,pre-flowering,4,0,,Buckeye,158,n,n,10,6,control,y,2,na,,0,200-500,0,0,0,na,200-500
7/1/25,9:52,75,raining,7/2/25,9:47,73,sunny,JY,INC,3,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,81,pre-flowering,4,0,,Buckeye,158,n,n,10,9,open,n,0,na,,0,200-500,0,0,0,na,200-500
7/1/25,9:57,75,raining,7/2/25,9:50,73,sunny,JY,INC,4,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,,pre-flowering,4,0,,Buckeye,158,n,n,10,11,control,y,1,na,,0,<50,0,0,0,na,<50
7/1/25,9:57,75,raining,7/2/25,9:50,73,sunny,JY,INC,4,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,,pre-flowering,4,0,,Buckeye,158,n,n,10,6,open,y,1,na,,0,<50,0,0,0,na,<50
7/1/25,9:46,75,raining,7/2/25,9:43,73,sunny,JY,SYR,3,full ,edge,5,25,birdhouse,6,40,10,13,8,25,3,SYR,3,75,5,50,20,0,,,,117,flowering,3,1,,Common milkweed,118,y,y,10,7,control,n,1,"gone, hole in bag, 2 ants in bag",,1000-2000,0,150,0,0,na,1000-2000
7/1/25,9:46,75,raining,7/2/25,9:43,73,sunny,JY,SYR,3,full ,edge,5,25,birdhouse,6,40,10,13,8,25,3,SYR,3,75,5,50,20,0,,,,117,flowering,3,1,,Common milkweed,118,y,y,10,6,open,y,0,na,,1000-2000,0,150,0,0,na,1000-2000
7/1/25,9:49,75,raining,7/2/25,9:45,73,sunny,JY,SYR,4,full ,edge,3,30,birdhouse,10,40,15,13,8,25,1,SYR,3,75,5,50,20,0,,,,99,flowering,3,1,,Common milkweed,104,y,y,10,12,control,n,0,"gone, 1 ant in bag",,1000-2000,0,150,0,0,na,1000-2000
7/1/25,9:49,75,raining,7/2/25,9:45,73,sunny,JY,SYR,4,full ,edge,3,30,birdhouse,10,40,15,13,8,25,1,SYR,3,75,5,50,20,0,,,,99,flowering,3,1,,Common milkweed,104,y,y,10,11,open,y,1,na,,1000-2000,0,150,0,0,na,1000-2000
7/15/25,11:06,72,cloudy,7/16/25,12:07,80,cloudy,JY,INC,1,partial,edge,2,30,birdhouse,15,40,15,13,8,25,4,INC,3,75,5,50,20,0,,,,133,flowering,4,2,,American beech,177,n,n,10,13,control,y,2,na,,0,0,0,0,0,na,0
7/15/25,11:06,72,cloudy,7/16/25,12:07,80,cloudy,JY,INC,1,partial,edge,2,30,birdhouse,15,40,15,13,8,25,4,INC,3,75,5,50,20,0,,,,133,flowering,4,2,,American beech,177,n,n,10,11,open,y,0,na,,0,0,0,0,0,na,0
7/15/25,11:01,72,cloudy,7/16/25,12:05,80,cloudy,JY,INC,5,full ,middle ,8,30,birdhouse,3,40,10,13,8,25,5,INC,3,75,5,50,20,0,,,,71,vegetative,4,1,10:57 pic flowering,Swamp milkweed,78,n,n,10,10,control,y,1,na,,0,0,0,0,0,na,0
7/15/25,11:01,72,cloudy,7/16/25,12:05,80,cloudy,JY,INC,5,full ,middle ,8,30,birdhouse,3,40,10,13,8,25,5,INC,3,75,5,50,20,0,,,,71,vegetative,4,1,10:57 pic flowering,Swamp milkweed,78,n,n,10,12,open,y,1,na,,0,0,0,0,0,na,0
7/29/25,10:06,78,sunny,7/30/25,12:54,87,sunny,JY,INC,2,full,edge,4,20,birdhouse,4,40,15,13,8,25,5,"7 INC, 1 SYR",3,75,5,50,20,0,,,,104,fruiting,4,3,,Common milkweed,145,n,n,8,6,control,y,1,na,,0,200-500,0,0,0,na,200-500
7/29/25,10:06,78,sunny,7/30/25,12:54,87,sunny,JY,INC,2,full,edge,4,20,birdhouse,4,40,15,13,8,25,5,"6 INC, 1 SYR",3,75,5,50,20,0,,,,104,fruiting,4,3,,Common milkweed,145,n,n,8,7,open,n,0,na,,0,200-500,0,0,0,na,200-500
7/29/25,10:11,78,sunny,7/30/25,12:58,87,sunny,JY,INC,3,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,85,fruiting,2,2,,pic @ 10:10,167,y,n,8,11,control,y,0,na,,0,500-1000,0,10,0,na,500-1000
7/29/25,10:11,78,sunny,7/30/25,12:58,87,sunny,JY,INC,3,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,85,fruiting,2,2,,pic @ 10:10,167,y,n,8,11,open,n,0,na,,0,500-1000,0,10,0,na,500-1000
7/29/25,10:17,78,sunny,7/30/25,12:59,87,sunny,JY,SYR,2,partial,edge,1,30,birdhouse,15,45,15,13,8,25,2,SYR,3,75,5,50,20,0,,,,110,fruiting,3,2,,Magnolia,150,y,y,8,9,control,y,1,na,,500-1000,50-200,50,1,0,na,1000-2000
7/29/25,10:17,78,sunny,7/30/25,12:59,87,sunny,JY,SYR,2,partial,edge,1,30,birdhouse,15,45,15,13,8,25,2,SYR,3,75,5,50,20,0,,,,110,fruiting,3,2,,Magnolia,150,y,y,8,7,open,y,1,na,,500-1000,50-200,50,1,0,na,1000-2000
7/29/25,10:23,78,sunny,7/30/25,12:53,87,sunny,JY,SYR,3,full ,edge,5,25,birdhouse,6,40,10,13,8,25,3,SYR,3,75,5,50,20,0,,,,112,fruiting,3,0,,Common milkweed,122,n,y,8,8,control,y,1,na,,50-200,<50,25,0,0,na,50-200
7/29/25,10:23,78,sunny,7/30/25,12:53,87,sunny,JY,SYR,3,full ,edge,5,25,birdhouse,6,40,10,13,8,25,3,SYR,3,75,5,50,20,0,,,,112,fruiting,3,0,,Common milkweed,122,n,y,8,8,open,y,2,na,,50-200,<50,25,0,0,na,50-200
8/12/25,9:33,75,sunny,8/13/25,9:55,76,raining,JY,INC,1,partial,edge,2,30,birdhouse,15,40,15,13,8,25,4,INC,3,75,5,50,20,0,,,,133,fruiting,3,1,herb robert,Buckeye,137,n,n,7,6,control,n,1,just gone,,0,1000-2000,0,20,0,na,1000-2000
8/12/25,9:33,75,sunny,8/13/25,9:55,76,raining,JY,INC,1,partial,edge,2,30,birdhouse,15,40,15,13,8,25,4,INC,3,75,5,50,20,0,,,,133,fruiting,3,1,herb robert,Buckeye,137,n,n,7,6,open,y,1,na,,0,1000-2000,0,20,0,na,1000-2000
8/12/25,9:25,75,sunny,8/13/25,9:51,76,raining,JY,INC,4,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,118,fruiting,4,1,herb robert,Swamp milkweed,139,n,powdery mildew?,7,7,control,y,1,na,,0,>2000,0,200,0,na,>2000
8/12/25,9:25,75,sunny,8/13/25,9:51,76,raining,JY,INC,4,full ,edge,3,30,birdhouse,8,35,8,13,8,25,4,INC,3,75,5,50,20,0,,,,118,fruiting,4,1,herb robert,Swamp milkweed,139,n,powdery mildew?,7,6,open,n,1,na,,0,>2000,0,200,0,na,>2000
8/12/25,9:06,74,sunny,8/13/25,9:49,76,raining,JY,SYR,1,partial,edge,6,25,birdhouse,5,40,8,13,8,25,4,SYR,3,75,5,50,20,0,,,,109,fruiting,3,0,na,Common milkweed,132,n,y,7,5,control,y,1,na,,<50,50-200,0,5,0,na,50-200
8/12/25,9:06,74,sunny,8/13/25,9:49,76,raining,JY,SYR,1,partial,edge,6,25,birdhouse,5,40,8,13,8,25,4,SYR,3,75,5,50,20,0,,,,109,fruiting,3,0,na,Common milkweed,132,n,y,7,6,open,n,0,na,,<50,50-200,0,5,0,na,50-200
8/12/25,9:16,74,sunny,8/13/25,10:00,76,raining,JY,SYR,5,full,edge,0,25,house,15,40,15,13,8,25,0,na,3,75,5,50,20,0,,,,94,fruiting,4,1,brazilian verbena,Brazilian verbena,141,y,y,7,5,control,y,0,na,,50-200,<50,20,0,0,na,50-200
8/12/25,9:16,74,sunny,8/13/25,10:00,76,raining,JY,SYR,5,full,edge,0,25,house,15,40,15,13,8,25,0,na,3,75,5,50,20,0,,,,94,fruiting,4,1,brazilian verbena,Brazilian verbena,141,y,y,7,5,open,y,1,na,,50-200,<50,20,0,0,na,50-200
7/8/25,11:45,80,sunny,7/9/25,11:12,76,cloudy,LL,SYR,1,full ,middle ,1,20,bath,15,10,8,16,7,25,1,SYR,1,20,0,20,0,0,,,,105,pre-flowering,7,1,,Common milkweed,128,n,n,6,10,control ,n,1,y,,<50,0,0,0,0,na,<50
7/8/25,11:45,80,sunny,7/9/25,11:12,76,cloudy,LL,SYR,1,full ,middle ,1,20,bath,15,10,8,16,7,25,1,SYR,1,20,0,20,0,0,,,,105,pre-flowering,7,1,,Common milkweed,128,n,n,6,5,open,y,1,na,,<50,0,0,0,0,na,<50
7/8/25,11:47,80,sunny,7/9/25,11:15,76,cloudy,LL,SYR,2,full ,edge,2,20,bath,15,10,10,16,7,25,2,SYR,1,20,0,20,0,0,,,,57,pre-flowering,8,1,,Common milkweed,102,n,n,6,11,control ,y,2,na,,<50,0,0,0,0,na,<50
7/8/25,11:47,80,sunny,7/9/25,11:15,76,cloudy,LL,SYR,2,full ,edge,2,20,bath,15,10,10,16,7,25,2,SYR,1,20,0,20,0,0,,,,57,pre-flowering,8,1,,Common milkweed,102,n,n,6,9,open,y,0,na,,<50,0,0,0,0,na,<50
7/22/25,12:33,73,sunny,7/23/25,11:04,74,cloudy,LL,SYR,3,shade,middle ,3,3,bath,10,10,5,16,7,25,0,na,1,20,0,20,0,0,,,,63,vegetative,5,1,,12:33 pic,94,y,n,4,8,control ,y,2,na,,50-200,0,30,0,0,na,50-200
7/22/25,12:33,73,sunny,7/23/25,11:04,74,cloudy,LL,SYR,3,shade,middle ,3,3,bath,10,10,5,16,7,25,0,na,1,20,0,20,0,0,,,,63,vegetative,5,1,,12:33 pic,94,y,n,4,6,open,y,1,na,,50-200,0,10,0,0,na,50-200
7/22/25,12:38,73,sunny,7/23/25,11:05,74,cloudy,LL,SYR,4,shade,middle ,8,3,bath,15,5,2,16,7,25,3,SYR,1,20,0,20,0,0,,,,158,vegetative,4,0,,Common milkweed,180,n,n,4,9,control ,y,1,na,,50-200,0,10,0,0,na,50-200
7/22/25,12:38,73,sunny,7/23/25,11:05,74,cloudy,LL,SYR,4,shade,middle ,8,3,bath,15,5,2,16,7,25,3,SYR,1,20,0,20,0,0,,,,158,vegetative,4,0,,Common milkweed,180,n,n,4,7,open,n,0,na,,50-200,0,10,0,0,na,50-200
8/5/25,12:05,81,sunny,8/6/25,11:21,75,cloudy,LL,SYR,1,full ,middle ,1,20,bath,15,10,8,16,7,25,1,SYR,1,20,0,20,0,0,,,,112,fruiting,1,0,,Grass,28,y,n,8,11,control,y,2,na,,1000-2000,0,100,0,0,na,1000-2000
8/5/25,12:05,81,sunny,8/6/25,11:21,75,cloudy,LL,SYR,1,full ,middle ,1,20,bath,15,10,8,16,7,25,1,SYR,1,20,0,20,0,0,,,,112,fruiting,1,0,,Grass,28,y,n,8,11,open,n,0,na,,1000-2000,0,100,0,0,na,1000-2000
8/5/25,12:05,81,sunny,8/6/25,11:17,75,cloudy,LL,SYR,5,full ,edge,0,10,bath,8,10,10,16,7,25,0,na,1,20,0,20,0,0,,,,142,fruiting,5,2,,Common milkweed,163,y,n,8,12,control,y,1,na,,0,>2000,0,200,0,na,>2000
8/5/25,12:05,81,sunny,8/6/25,11:17,75,cloudy,LL,SYR,5,full ,edge,0,10,bath,8,10,10,16,7,25,0,na,1,20,0,20,0,0,,,,142,fruiting,5,2,,Common milkweed,163,y,n,8,11,open,n,0,na,,0,>2000,0,200,0,na,>2000
7/1/25,11:09,76,cloudy,7/2/25,10:14,75,sunny,LPN,SYR,1,shade,middle,3,na,na,50,150,10,14,6,25,0,na,1,100,0,100,0,0,,,,108,pre-flowering,8,0,,Common milkweed,93,n,n,10,9,control,y,1,na,,<50,0,0,0,0,na,<50
7/1/25,11:09,76,cloudy,7/2/25,10:14,75,sunny,LPN,SYR,1,shade,middle,2,na,na,50,150,10,14,6,25,0,na,1,100,0,100,0,0,,,,108,pre-flowering,8,0,,Common milkweed,93,n,n,10,6,open,y,0,na,,<50,0,0,0,0,na,<50
7/1/25,11:13,76,cloudy,7/2/25,10:15,75,sunny,LPN,SYR,2,shade,middle,1,na,na,50,150,15,14,6,25,2,SYR,1,100,0,100,0,0,,,,119,flowering,9,1,,Common milkweed,127,n,n,10,11,control,y,1,na,,0,0,0,0,0,na,0
7/1/25,11:13,76,cloudy,7/2/25,10:15,75,sunny,LPN,SYR,2,shade,middle,0,na,na,50,150,15,14,6,25,2,SYR,1,100,0,100,0,0,,,,119,flowering,9,1,,Common milkweed,127,n,n,10,10,open,y,0,na,,0,0,0,0,0,na,0
7/29/25,11:49,78,sunny,7/30/25,13:33,88,sunny,LPN,SYR,3,shade,middle ,2,6,pond,40,150,6,14,6,25,2,SYR,1,100,0,100,0,0,,,,103,fruiting,3,0,,Blackberry,133,n,n,8,9,control,y,2,na,,<50,0,5,0,0,na,<50
7/29/25,11:49,78,sunny,7/30/25,13:33,88,sunny,LPN,SYR,3,shade,middle ,2,6,pond,40,150,6,14,6,25,2,SYR,1,100,0,100,0,0,,,,103,fruiting,3,0,,Blackberry,133,n,n,8,9,open,y,1,na,,<50,0,5,0,0,na,<50
7/29/25,11:53,78,sunny,7/30/25,13:39,88,sunny,LPN,SYR,4,partial,edge,0,5,pond,30,150,10,14,6,25,0,na,1,100,0,100,0,0,,,,70,vegetative,7,1,,Clover,37,n,n,8,8,control,n,0,maybe? Method of death unclear,,<50,0,1,0,0,na,<50
7/29/25,11:53,78,sunny,7/30/25,13:39,88,sunny,LPN,SYR,4,partial,edge,0,5,pond,30,150,10,14,6,25,0,na,1,100,0,100,0,0,,,,70,vegetative,7,1,,Clover,37,n,n,8,7,open,n,0,na,y (not obviously eaten?),<50,0,1,0,0,na,<50
8/12/25,10:18,79,sunny,8/13/25,10:28,78,cloudy,LPN,SYR,1,shade,middle,5,na,na,50,150,10,14,6,25,0,na,1,100,0,100,0,0,,,,89,fruiting,4,0,na,Japanese stillgrass,66,n,n,7,5,control,n,0,"n, dead next to latex",,50-200,0,5,0,0,na,50-200
8/12/25,10:18,79,sunny,8/13/25,10:28,78,cloudy,LPN,SYR,1,shade,middle,4,na,na,50,150,10,14,6,25,0,na,1,100,0,100,0,0,,,,89,fruiting,4,0,na,Japanese stillgrass,66,n,n,7,7,open,y,1,na,,50-200,0,5,0,0,na,50-200
8/12/25,10:25,79,sunny,8/13/25,10:26,78,cloudy,LPN,SYR,5,shade,edge,1,20,pond,40,150,15,14,6,25,1,SYR,1,100,0,100,0,0,,,,87,fruiting,4,0,na,Common milkweed,116,n,n,7,10,control,y,1,na,,50-200,0,10,0,0,na,50-200
8/12/25,10:25,79,sunny,8/13/25,10:26,78,cloudy,LPN,SYR,5,shade,edge,1,20,pond,40,150,15,14,6,25,1,SYR,1,100,0,100,0,0,,,,87,fruiting,4,0,na,Common milkweed,116,n,n,7,9,open,n,0,na,,50-200,0,10,0,0,na,50-200
7/1/25,10:50,76,cloudy,7/2/25,10:04,74,sunny,LPO,SYR,1,shade,edge,4,na,na,8,8,5,,,,,,1,,0,,0,0,,,,51,vegetative,5,0,,Grass,24,n,n,10,5,control,y,1,na,,0,0,0,0,0,na,0
7/1/25,10:50,76,cloudy,7/2/25,10:04,74,sunny,LPO,SYR,1,shade,edge,3,na,na,8,8,5,,,,,,1,,0,,0,0,,,,51,vegetative,5,0,,Grass,24,n,n,10,5,open,y,0,na,,0,0,0,0,0,na,0
7/1/25,10:56,76,cloudy,7/2/25,10:06,74,sunny,LPO,SYR,2,shade,edge,4,na,na,8,8,5,,,,,,1,,0,,0,0,,,,77,vegetative,6,1,,Yarrow,88,n,n,10,9,control,n,1,n,,0,0,0,0,0,na,0
7/1/25,10:56,76,cloudy,7/2/25,10:06,74,sunny,LPO,SYR,2,shade,edge,3,na,na,8,8,5,,,,,,1,,0,,0,0,,,,77,vegetative,6,1,,Yarrow,88,n,n,10,5,open,n,2,na,,0,0,0,0,0,na,0
7/15/25,11:53,74,cloudy,7/16/25,12:30,82,cloudy,LPO,SYR,3,shade,edge,1,25,feeder,5,10,10,,,,,,1,,0,,0,0,,,,78,vegetative,6,1,,Wild cherry,115,n,n,13,7,control,y,0,na,,0,0,0,0,0,na,0
7/15/25,11:53,74,cloudy,7/16/25,12:30,82,cloudy,LPO,SYR,3,shade,edge,1,25,feeder,5,10,10,,,,,,1,,0,,0,0,,,,78,vegetative,6,1,,Wild cherry,115,n,n,13,13,open,y,1,na,,0,0,0,0,0,na,0
7/29/25,11:20,79,sunny,7/30/25,13:23,88,sunny,LPO,SYR,4,shade,middle ,7,na,na,2,10,7,,,,,,1,,0,,0,0,,,,75,vegatative,6,3,,Yarrow,60,n,n,8,5,control,n,0,n,,0,0,0,0,0,na,0
7/29/25,11:20,79,sunny,7/30/25,13:23,88,sunny,LPO,SYR,4,shade,middle ,6,na,na,2,10,7,,,,,,1,,0,,0,0,,,,75,vegatative,6,3,,Yarrow,60,n,n,8,7,open,n,1,na,,0,0,0,0,0,na,0
7/29/25,11:22,79,sunny,7/30/25,13:25,88,sunny,LPO,SYR,5,shade,edge,3,na,na,5,10,10,,,,,,1,,0,,0,0,,,,71,vegetative,11,3,,Grass,56,n,n,8,5,control,n,0,n,,<50,<50,0,0,0,na,50-200
7/29/25,11:22,79,sunny,7/30/25,13:25,88,sunny,LPO,SYR,5,shade,edge,2,na,na,5,10,10,,,,,,1,,0,,0,0,,,,71,vegetative,11,3,,Grass,56,n,n,8,5,open,n,0,na,,<50,<50,0,0,0,na,50-200
7/15/25,12:40,80,cloudy,7/16/25,13:06,83,cloudy,MHA,INC,1,partial,middle ,2,30,bath,1,30,30,11,8,75,9,INC,2,70,0,10,60,0,,,,121,flowering,5,1,,Swamp milkweed,92,y,n,10,10,control,y,1,na,,0,500-1000,0,0,0,na,500-1000
7/15/25,12:40,80,cloudy,7/16/25,13:06,83,cloudy,MHA,INC,1,partial,middle ,2,30,bath,1,30,30,11,8,75,9,INC,2,70,0,10,60,0,,,,121,flowering,5,1,,Swamp milkweed,92,y,n,10,12,open,y,1,na,,0,500-1000,0,0,0,na,500-1000
7/15/25,12:45,80,cloudy,7/16/25,13:07,83,cloudy,MHA,INC,2,full ,edge,1,25,bath,2,35,25,11,8,75,2,INC,2,70,0,10,60,0,,,,97,pre-flowering,6,3,,Swamp milkweed,95,n,n,10,14,control,y,1,na,,0,0,0,0,0,na,0
7/15/25,12:45,80,cloudy,7/16/25,13:07,83,cloudy,MHA,INC,2,full ,edge,1,25,bath,2,35,25,11,8,75,2,INC,2,70,0,10,60,0,,,,97,pre-flowering,6,3,,Swamp milkweed,95,n,n,10,12,open,n,0,na,,0,0,0,0,0,na,0
7/29/25,13:32,90,sunny,7/30/25,14:14,89,sunny,MHA,INC,3,partial,middle ,2,25,bath,1,30,27,11,8,75,5,INC,2,70,0,10,60,0,,,,77,flowering,4,1,,Boneset,132,y,n,8,10,control,y,2,na,,0,500-1000,0,20,0,na,500-1000
7/29/25,13:32,90,sunny,7/30/25,14:14,89,sunny,MHA,INC,3,partial,middle ,2,25,bath,1,30,27,11,8,75,5,INC,2,70,0,10,60,0,,,,77,flowering,4,1,,Boneset,132,y,n,8,10,open,y,2,na,,0,500-1000,0,20,0,na,500-1000
7/29/25,13:36,90,sunny,7/30/25,14:15,89,sunny,MHA,INC,4,full ,middle ,1,20,bath,4,35,20,11,8,75,1,INC,2,70,0,10,60,0,,,,38,vegetative,2,1,,Coneflower,78,y,n,8,10,control,y,2,na,,0,200-500,0,5,0,na,200-500
7/29/25,13:36,90,sunny,7/30/25,14:15,89,sunny,MHA,INC,4,full ,middle ,1,20,bath,4,35,20,11,8,75,1,INC,2,70,0,10,60,0,,,,38,vegetative,2,1,,Coneflower,78,y,n,8,11,open,y,0,na,,0,200-500,0,5,0,na,200-500
8/12/25,11:02,81,sunny,8/13/25,10:58,79,cloudy,MHA,INC,1,partial,middle ,2,30,bath,1,30,30,11,8,75,9,INC,2,70,0,10,60,0,,,,118,post-flowering,3,1,swamp milkweed,Swamp milkweed,97,y,powdery mildew?,7,6,control,n,0,maybe? Probably,,0,500-1000,0,5,0,na,500-1000
8/12/25,11:02,81,sunny,8/13/25,10:58,79,cloudy,MHA,INC,1,partial,middle ,2,30,bath,1,30,30,11,8,75,9,INC,2,70,0,10,60,0,,,,118,post-flowering,3,1,swamp milkweed,Swamp milkweed,97,y,powdery mildew?,7,6,open,y,0,na,,0,500-1000,0,5,0,na,500-1000
8/12/25,11:00,81,sunny,8/13/25,11:01,79,cloudy,MHA,INC,5,shade,edge,1,20,bath,2,30,20,11,8,75,25,INC,2,70,0,10,60,0,,,,47,vegetative,6,1,black-eyed susan,Black-eyed susan,87,y,n,7,6,control,y,2,na,,0,50-200,0,5,0,na,50-200
8/12/25,11:00,81,sunny,8/13/25,11:01,79,cloudy,MHA,INC,5,shade,edge,1,20,bath,2,30,20,11,8,75,25,INC,2,70,0,10,60,0,,,,47,vegetative,6,1,black-eyed susan,Black-eyed susan,87,y,n,7,6,open,y,1,na,,0,50-200,0,5,0,na,50-200
8/12/25,11:14,78,sunny,8/13/25,10:54,79,cloudy,MHA,SYR,1,full,middle,3,25,bath,1,25,20,6,5,75,2,SYR,2,70,0,10,60,0,,,,128,fruiting,2,1,goldenrod,Goldenrod,155,n,n,7,5,control,n,1,"n, dead next to latex",,<50,0,5,0,0,na,<50
8/12/25,11:14,78,sunny,8/13/25,10:54,79,cloudy,MHA,SYR,1,full,middle,3,25,bath,1,25,20,6,5,75,2,SYR,2,70,0,10,60,0,,,,128,fruiting,2,1,goldenrod,Goldenrod,155,n,n,7,5,open,n,0,na,,<50,0,5,0,0,na,<50
8/12/25,11:19,78,sunny,8/13/25,11:05,79,cloudy,MHA,SYR,2,full,middle,2,30,bath,10,20,10,6,5,75,1,SYR,2,70,0,10,60,0,,,,85,vegetative,5,1,trefoil,Goldenrod,144,n,n,7,5,control,n,0,n,,0,50-200,0,0,0,na,50-200
