location,species,num,start_date,start_time,start_temp_F,start_weather,end_date,end_time,end_temp_F,end_weather,sun_exposure,plant_location,lawn_dist_ft,bird_dist_ft,bird_type,building_dist_ft,road_dist_ft,tree_dist_ft,mw_density,nearby_mw_species,patch_diversity,patch_flowering,patch_native,num_mw_sp,total_mw_stems,tub_stems,syr_stems,inc_stems,cur_stems,100m_land_cover,250m_land_cover,250m_canopy,100m_canopy,250m_imperv_surf,100m_imperv_surf,height_cm,phenology,nearby_total,nearby_flowering,flower_identity,tallest_identity,tallest_height_cm,honeydew,sooty_mold,powdery_mildew,cat_age,cat_length_mm,cat_trt,cat_survival,cat_feeding,control_eaten,open_body_visible,interval_myzo,num_myzo,interval_nerii,num_nerii,myzo_leaf,nerii_leaf,interval_other_aphid,num_other_aphid,other_aphid_ID,interval_total_aphid,num_total_aphid,start_fly_poll,start_mite_herb,start_bug_herb,start_ant_pred,start_beetle_herb,start_spider_pred,start_mon_egg,start_mon_larv_herb,start_moth_poll,start_parasitoid,start_lb_pred,start_lb_larv_pred,start_beetle_larv_herb,start_lacewing_egg,start_lacewing_adult_poll,start_earwig_pred,start_tree_cricket_pred,start_katydid_nymph_herb,start_assassin_pred,start_misc_worm,start_wasp_pred,start_bee_poll,start_lacewing_larv_pred,start_fly_larv_pred,start_opiliones_pred,start_sb_pred,end_bee_poll,end_fly_poll,end_beetle_herb,end_lb_pred,end_ant_pred,end_bug_pred,end_bug_herb,end_mon_larv_herb,end_mon_egg,end_lacewing_egg,end_earwig_pred,end_misc_worm,end_moth_poll,end_beetle_larv_herb,end_lacewing_larv_pred,end_spider_pred,end_assassin_pred,end_unk_cat_herb,end_bush_cricket_pred,end_wasp_pred,end_lb_larv_pred,end_fly_larv_pred,end_opiliones_pred,end_tree_cricket_pred,end_sb_pred,end_parasitoid
BH,INC,4,7/22/25,15:37,78,sunny,7/23/25,12:40,78,sunny,shade,middle ,21,na,na,25,10,10,4,INC,16,5,25,3,32,10,0,15,7,developed low intensity,developed open space,34.95,31.37,11.91,19.03,92,flowering,5,1,Swamp milkweed,Apple tree,97,n,n,n,4,4,control ,y,1,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH,INC,4,7/22/25,15:37,78,sunny,7/23/25,12:40,78,sunny,shade,middle ,20,na,na,25,10,10,4,INC,16,5,25,3,32,10,0,15,7,developed low intensity,developed open space,34.95,31.37,11.91,19.03,92,flowering,5,1,Swamp milkweed,Apple tree,97,n,n,n,4,6,open,y,1,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH,INC,1,8/5/25,14:29,81,sunny,8/6/25,12:53,77,cloudy,partial,middle ,5,na,na,30,20,2,4,INC,16,5,25,3,32,10,0,15,7,developed low intensity,developed open space,34.95,31.37,11.91,19.03,105,flowering,4,1,Geranium,Swamp milkweed,95,n,n,n,8,10,control,y,0,na,n,0,0,>1000,2000,1,0,0,0,na,>1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH,INC,1,8/5/25,14:29,81,sunny,8/6/25,12:53,77,cloudy,partial,middle ,4,na,na,30,20,2,4,INC,16,5,25,3,32,10,0,15,7,developed low intensity,developed open space,34.95,31.37,11.91,19.03,105,flowering,4,1,Geranium,Swamp milkweed,95,n,n,n,8,12,open,n,0,na,n,0,0,>1000,2000,1,0,0,0,na,>1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH,INC,5,8/5/25,14:33,81,sunny,8/6/25,12:52,77,cloudy,shade,middle ,3,na,na,25,10,2,4,INC,16,5,25,3,32,10,0,15,7,developed low intensity,developed open space,34.95,31.37,11.91,19.03,42,vegetative,6,2,"Dahlia, purple coneflower",Swamp milkweed,71,n,n,n,8,9,control,y,3,na,n,0,0,>1000,2000,1,0,0,0,na,>1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH,INC,5,8/5/25,14:33,81,sunny,8/6/25,12:52,77,cloudy,shade,middle ,2,na,na,25,10,2,4,INC,16,5,25,3,32,10,0,15,7,developed low intensity,developed open space,34.95,31.37,11.91,19.03,42,vegetative,6,2,"Dahlia, purple coneflower",Swamp milkweed,71,n,n,n,8,10,open,n,0,na,n,0,0,>1000,2000,1,0,0,0,na,>1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,1,7/8/25,13:19,81,raining,7/9/25,11:54,77,cloudy,full ,middle ,3,na,na,20,5,25,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,73,pre-flowering,6,1,Yarrow,NE Aster,73,n,n,n,6,11,control ,y,2,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,1,7/8/25,13:19,81,raining,7/9/25,11:54,77,cloudy,full ,middle ,2,na,na,20,5,25,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,73,pre-flowering,6,1,Yarrow,NE Aster,73,n,n,n,6,6,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,2,7/8/25,13:23,81,raining,7/9/25,11:55,77,cloudy,partial,middle,2,na,na,15,15,40,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,40,vegetative,9,1,Monarda,Grass,111,n,n,n,6,10,control ,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,2,7/8/25,13:23,81,raining,7/9/25,11:55,77,cloudy,partial,middle,1,na,na,15,15,40,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,40,vegetative,9,1,Monarda,Grass,111,n,n,n,6,12,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,SYR,1,7/8/25,13:28,81,raining,7/9/25,11:55,77,cloudy,full ,edge,1,na,na,12,15,30,0,na,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,91,post-flowering,11,0,na,Common milkweed,84,n,n,n,6,8,control ,y,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CE,SYR,1,7/8/25,13:28,81,raining,7/9/25,11:55,77,cloudy,full ,edge,0,na,na,12,15,30,0,na,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,91,post-flowering,11,0,na,Common milkweed,84,n,n,n,6,13,open,n,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CE,SYR,2,7/8/25,13:31,81,raining,7/9/25,11:57,77,cloudy,full ,edge,2,na,na,15,12,30,3,"3 SYR, 1 INC",21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,68,vegetative,13,1,Common milkweed,Grass,105,n,n,n,6,8,control ,n,1,"totally gone, hole in bag",n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,SYR,2,7/8/25,13:31,81,raining,7/9/25,11:57,77,cloudy,full ,edge,1,na,na,15,12,30,3,"2 SYR, 1 INC",21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,68,vegetative,13,1,Common milkweed,Grass,105,n,n,n,6,7,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,3,7/22/25,15:00,76,sunny,7/23/25,11:50,76,cloudy,full ,middle ,3,na,na,25,5,25,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,78,flowering,9,3,"Yarrow, wild carrot, anemone",Wild carrot,104,n,n,n,4,5,control ,y,3,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,3,7/22/25,15:00,76,sunny,7/23/25,11:50,76,cloudy,full ,middle ,2,na,na,25,5,25,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,78,flowering,9,3,"Yarrow, wild carrot, anemone",Wild carrot,104,n,n,n,4,5,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,4,7/22/25,15:05,76,sunny,7/23/25,11:52,76,cloudy,full ,middle ,3,na,na,15,15,40,2,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,51,vegetative,9,2,"Monarda, obedient plant",Bee balm,77,n,n,n,4,5,control ,y,2,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,4,7/22/25,15:05,76,sunny,7/23/25,11:52,76,cloudy,full ,middle ,2,na,na,15,15,40,2,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,51,vegetative,9,2,"Monarda, obedient plant",Bee balm,77,n,n,n,4,5,open,n,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,SYR,3,7/22/25,15:09,76,sunny,7/23/25,11:53,76,cloudy,full ,edge,1,na,na,10,20,30,0,na,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,73,pre-flowering,9,1,Nodding onion,Grass,75,n,n,n,4,6,control ,y,1,na,n,<50,50,<50,50,0,0,0,0,na,50-200,200,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CE,SYR,3,7/22/25,15:09,76,sunny,7/23/25,11:53,76,cloudy,full ,edge,0,na,na,10,20,30,0,na,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,73,pre-flowering,9,1,Nodding onion,Grass,75,n,n,n,4,6,open,n,0,na,n,<50,50,<50,50,0,0,0,0,na,50-200,200,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CE,SYR,4,7/22/25,15:13,76,sunny,7/23/25,11:55,76,cloudy,full ,edge,2,na,na,15,20,30,5,SYR,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,152,fruiting,5,0,na,White mulberry,182,n,n,n,4,7,control ,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CE,SYR,4,7/22/25,15:13,76,sunny,7/23/25,11:55,76,cloudy,full ,edge,1,na,na,15,20,30,5,SYR,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,152,fruiting,5,0,na,White mulberry,182,n,n,n,4,6,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CE,INC,1,8/5/25,13:21,82,sunny,8/6/25,12:06,75,cloudy,full ,middle ,5,na,na,20,5,25,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,84,pre-flowering,6,3,"Yarrow, swamp milkweed, wild carrot",Aster,109,n,n,n,8,13,control,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,1,8/5/25,13:21,82,sunny,8/6/25,12:06,75,cloudy,full ,middle ,4,na,na,20,5,25,1,INC,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,84,pre-flowering,6,3,"Yarrow, swamp milkweed, wild carrot",Aster,109,n,n,n,8,10,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,INC,5,8/5/25,13:18,82,sunny,8/6/25,12:10,75,cloudy,full ,edge,2,na,na,15,15,40,4,SYR,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,85,pre-flowering,5,0,na,Common milkweed,105,n,n,n,8,10,control,y,1,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CE,INC,5,8/5/25,13:18,82,sunny,8/6/25,12:10,75,cloudy,full ,edge,1,na,na,15,15,40,4,SYR,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,85,pre-flowering,5,0,na,Common milkweed,105,n,n,n,8,14,open,n,0,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CE,SYR,1,8/5/25,13:12,82,sunny,8/6/25,12:07,75,cloudy,full ,edge,3,na,na,12,15,30,0,na,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,89,vegetative,4,0,na,American aster,90,n,n,n,8,10,control,y,2,na,n,0,0,50-200,200,0,10,0,0,na,50-200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,SYR,1,8/5/25,13:12,82,sunny,8/6/25,12:07,75,cloudy,full ,edge,2,na,na,12,15,30,0,na,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,89,vegetative,4,0,na,American aster,90,n,n,n,8,10,open,n,1,na,n,0,0,50-200,200,0,10,0,0,na,50-200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,SYR,5,8/5/25,13:13,82,sunny,8/6/25,12:08,75,cloudy,full ,edge,2,na,na,10,25,30,3,SYR,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,114,fruiting,5,0,na,Common milkweed,153,n,n,n,8,8,control,y,1,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,SYR,5,8/5/25,13:13,82,sunny,8/6/25,12:08,75,cloudy,full ,edge,1,na,na,10,25,30,3,SYR,21,10,75,2,25,0,20,5,0,developed low intensity,developed low intensity,25.21,23.2,31.29,33.8,114,fruiting,5,0,na,Common milkweed,153,n,n,n,8,9,open,n,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,1,6/24/25,11:01,85,sunny,25-Jun,10:38,80,sunny,shade,middle,15,10,pond,30,100,8,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,105,flowering,6,0,na,Swamp milkweed,85,n,n,n,11,12,control ,y,2,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,1,6/24/25,11:01,85,sunny,25-Jun,10:38,80,sunny,shade,middle,15,10,pond,30,100,8,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,105,flowering,6,0,na,Swamp milkweed,85,n,n,n,11,15,open,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,2,6/24/25,11:07,85,sunny,25-Jun,10:35,80,sunny,partial,middle ,6,na,na,15,50,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,115,flowering,5,0,na,Aster,137,n,n,n,11,15,control ,y,2,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,2,6/24/25,11:07,85,sunny,25-Jun,10:35,80,sunny,partial,middle ,5,na,na,15,50,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,115,flowering,5,0,na,Aster,137,n,n,n,11,13,open,n,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,1,6/24/25,10:43,85,sunny,25-Jun,10:32,80,sunny,full ,edge,2,na,na,15,25,10,2,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,108,flowering,4,0,na,Common milkweed,125,n,n,n,11,17,control ,y,1,na,n,50-200,200,0,0,4,0,0,0,na,50-200,200,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EB,SYR,1,6/24/25,10:43,85,sunny,25-Jun,10:32,80,sunny,full ,edge,1,na,na,15,25,10,2,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,108,flowering,4,0,na,Common milkweed,125,n,n,n,11,11,open,y,1,na,n,50-200,200,0,0,4,0,0,0,na,50-200,200,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EB,SYR,2,6/24/25,10:54,85,sunny,25-Jun,10:31,80,sunny,partial,edge,1,na,na,20,25,10,0,na,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,98,vegetative,4,0,na,Wild plum,190,n,n,n,11,14,control ,y,2,na,n,<50,50,0,0,11,0,0,0,na,<50,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,2,6/24/25,10:54,85,sunny,25-Jun,10:31,80,sunny,partial,edge,0,na,na,20,25,10,0,na,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,98,vegetative,4,0,na,Wild plum,190,n,n,n,11,15,open,n,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,3,7/9/25,12:40,80,cloudy,7/10/25,14:02,81,sunny,shade,middle ,10,6,pond,30,100,8,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,87,vegetative,7,1,Woodsorrel,Swamp milkweed,118,n,n,n,7,11,control ,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,3,7/9/25,12:40,80,cloudy,7/10/25,14:02,81,sunny,shade,middle ,10,6,pond,30,100,8,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,87,vegetative,7,1,Woodsorrel,Swamp milkweed,118,n,n,n,7,12,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,4,7/9/25,12:47,80,cloudy,7/10/25,14:03,81,sunny,partial ,middle ,5,35,pond,20,60,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,133,vegetative,5,2,"Common milkweed, monarda",Wingstem,172,n,n,n,7,12,control,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,INC,4,7/9/25,12:47,80,cloudy,7/10/25,14:03,81,sunny,partial ,middle ,5,35,pond,20,60,3,1,INC,14,6,50,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,133,vegetative,5,2,"Common milkweed, monarda",Wingstem,172,n,n,n,7,12,open,n,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,3,7/9/25,12:25,80,cloudy,7/10/25,13:54,81,sunny,full ,middle ,2,na,na,25,25,15,4,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,89,vegetative,8,1,Common milkweed,Common milkweed,166,y,n,n,7,11,control,y,0,na,n,200-500,500,0,0,40,0,0,0,na,200-500,500,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,3,7/9/25,12:25,80,cloudy,7/10/25,13:54,81,sunny,full ,middle ,1,na,na,25,25,15,4,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,89,vegetative,8,1,Common milkweed,Common milkweed,166,y,n,n,7,10,open,n,0,na,n,200-500,500,0,0,40,0,0,0,na,200-500,500,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB,SYR,4,7/9/25,12:31,80,cloudy,7/10/25,13:58,81,sunny,full ,middle ,1,na,na,15,35,15,4,SYR,15,6,75,3,115,10,100,5,0,developed open space,developed open space,48.85,61.03,19.68,15.37,151,post-flowering,9,1,Common milkweed,Common milkweed,159,n,n,n,7,13,control,y,1,na,n,200-500,500,0,0,5,0,0,0,na,200-500,500,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
